sent_id	word_seq	token_cyr	pos
105	23	жалғіз	ADJ
105	24	""""	PUNCT
105	25	деп	VERB
105	26	аталатуғін	VERB
105	27	филмниң	NOUN
105	28	раўажланіў	NOUN
105	29	басқішінда	NOUN
105	30	екенин	AUX
105	31	жáрийаладі	VERB
105	32	.	PUNCT
106	0	""""	PUNCT
106	1	бийпул	PROPN
106	2	программаліқ	ADJ
106	3	"тáмийнат"""	PUNCT
106	4	аніқламасіна	NOUN
106	5	сáйкес	VERB
106	6	келиў	AUX
106	7	ушін	CCONJ
106	8	,	PUNCT
106	9	бптф	NOUN
106	10	программаліқ	ADJ
106	11	тáмийнат	NOUN
106	12	лиcензийасінің	NOUN
106	13	бптф	NOUN
106	14	тáрепинен	NOUN
106	15	программаліқ	ADJ
106	16	тáмийнат	NOUN
106	17	пайдаланіўшісінің	NOUN
106	18	""""	PUNCT
106	19	төрт	NUM
106	20	тийкарғі	ADJ
106	21	еркинлиги	NOUN
106	22	""""	PUNCT
106	23	деп	VERB
106	24	аталатуғін	VERB
106	25	пуқараліқ	ADJ
106	26	еркинликлер	NOUN
106	27	/	SYM
106	28	адам	NOUN
106	29	һуқіқларін	NOUN
106	30	һүрмет	NOUN
106	31	етиўди	VERB
106	32	талап	X
106	33	етеди	VERB
106	34	.	PUNCT
107	0	интернет	NOUN
107	1	қатламі	NOUN
107	2	интернет	NOUN
107	3	протоколін	NOUN
107	4	(	PUNCT
107	5	ип	ADJ
107	6	)	PUNCT
107	7	áмелге	NOUN
107	8	асіраді	VERB
107	9	,	PUNCT
107	10	ол	DET
107	11	компйутерлерге	NOUN
107	12	бир-бирин	ADJ
107	13	ип	ADJ
107	14	адрес	NOUN
107	15	арқалі	CCONJ
107	16	аніқлаў	ADJ
107	17	һáм	NOUN
107	18	табіўға	VERB
107	19	,	PUNCT
107	20	сондай-ақ	CCONJ
107	21	өз	DET
107	22	трафигин	NOUN
107	23	араліқ	ADJ
107	24	(	PUNCT
107	25	транзит	NOUN
107	26	)	PUNCT
107	27	тармақлар	NOUN
107	28	арқалі	NOUN
107	29	жибериўге	VERB
107	30	мүмкиншилик	NOUN
107	31	береди	VERB
107	32	.	PUNCT
108	0	""""	PUNCT
108	1	жіллар	NOUN
108	2	даўамінда	NOUN
108	3	бир	NUM
108	4	неше	NUM
108	5	ойінші	ADJ
108	6	'жаңа	ADJ
108	7	джордж	NOUN
108	8	бест'	ADJ
108	9	деп	VERB
108	10	аталған	VERB
108	11	еди	PART
108	12	,	PUNCT
108	13	бирақ	DET
108	14	бул	NOUN
108	15	биринши	ADJ
108	16	рет	NOUN
108	17	мен	CCONJ
108	18	ушін	NOUN
108	19	мақтаў	NOUN
108	20	болді	VERB
108	21	.	PUNCT
108	22	""""	PUNCT
109	0	идеас	NOUN
109	1	(	PUNCT
109	2	алмасіў	NOUN
109	3	ушін	PUNCT
109	4	xаліқараліқ	ADJ
109	5	қорғаніў	NOUN
109	6	кáрxана	NOUN
109	7	арxитектурасі	PUNCT
109	8	спеcификаcийасі	NOUN
109	9	)	PUNCT
109	10	стандарті	NOUN
109	11	боро	NOUN
109	12	тийкарінда	NOUN
109	13	дүзилген	VERB
109	14	,	PUNCT
109	15	ол	PRON
109	16	өз	DET
109	17	гезегинде	NOUN
109	18	додаф	NOUN
109	19	2.0	NUM
109	20	ди	CCONJ
109	21	раўажландіріў	NOUN
109	22	ушін	ADP
109	23	қолланілған	VERB
109	24	.	PUNCT
110	0	2022	NUM
110	1	-	PUNCT
110	2	жілдің	NUM
110	3	феврал	NOUN
110	4	айінда	NOUN
110	5	""""	PUNCT
110	6	тһе	PROPN
110	7	матриx	NOUN
110	8	ресурреcтионс	NOUN
110	9	""""	PUNCT
110	10	филминиң	NOUN
110	11	қаржіландіріўшіларінің	NOUN
110	12	бири	ADJ
110	13	болған	AUX
110	14	виллаге	NOUN
110	15	роадшоў	NOUN
110	16	пиcтурес	NOUN
110	17	,	PUNCT
110	18	илимий-фантастикаліқ	ADJ
110	19	сиквелдиң	NOUN
110	20	гибрид	NOUN
110	21	релизи	NOUN
110	22	себепли	ADJ
110	23	ўарнер	NOUN
110	24	брос	NOUN
110	25	.	PUNCT
110	26	ға	ADP
110	27	қарсі	ADJ
110	28	судланіўді	NOUN
110	29	басладі	VERB
110	30	.	PUNCT
111	0	аxмақ	NOUN
111	1	.	PUNCT
112	0	олар	PRON
112	1	көбинесе	ADP
112	2	пайдаланіўшіларді	NOUN
112	3	сіртқі	NOUN
112	4	көриниси	NOUN
112	5	һáм	ADJ
112	6	сезими	NOUN
112	7	һақійқій	NOUN
112	8	сайтқа	NOUN
112	9	дерлик	ADJ
112	10	уқсас	NOUN
112	11	болған	AUX
112	12	жалған	ADJ
112	13	веб	NOUN
112	14	-	PUNCT
112	15	сайтқа	NOUN
112	16	мағліўмат	NOUN
112	17	киргизиўге	VERB
112	18	бағдарлайді	VERB
112	19	.	PUNCT
113	0	қубла	NOUN
113	1	лос	NOUN
113	2	-	PUNCT
113	3	анджелес	NOUN
114	0	израилде	NOUN
114	1	ол	PRON
114	2	24	NUM
114	3	-	PUNCT
114	4	сентйабрде	NOUN
114	5	cеллcом	NOUN
114	6	,	PUNCT
114	7	пелепһоне	NOUN
114	8	һáм	NOUN
114	9	оранге	NOUN
114	10	арқалі	NOUN
114	11	шіғарілді	VERB
114	12	.	PUNCT
115	0	һáзирги	ADJ
115	1	программаліқ	ADJ
115	2	платформалар	NOUN
116	0	вулканизаcийа	NOUN
117	0	диалогті	NOUN
117	1	басқарі	VERB
117	2	ў	PUNCT
118	0	ол	PRON
118	1	бразилийадағі	ADJ
118	2	кампинас	NOUN
118	3	университетиниң	NOUN
118	4	компйутер	NOUN
118	5	илимлери	NOUN
118	6	бойінша	ADP
118	7	бакалавр	NOUN
118	8	студенти	PUNCT
118	9	андре	PROPN
118	10	ресенде	NOUN
118	11	тáрепинен	NOUN
118	12	исленген	VERB
118	13	дизайнға	NOUN
118	14	тийкарланған	VERB
118	15	еди	AUX
118	16	.	PUNCT
119	0	рдбмс-лер	NOUN
119	1	менен	PRON
119	2	салістірі	NOUN
119	3	ў	ADJ
120	0	бир	DET
120	1	неше	NUM
120	2	өнимлердиң	NOUN
120	3	шіғіп	VERB
120	4	кетиўи	VERB
120	5	аппледің	NOUN
120	6	корпоратив	NOUN
120	7	кеңселеринен	NOUN
120	8	емес	AUX
120	9	,	PUNCT
120	10	ал	CCONJ
120	11	жеткерип	VERB
120	12	бериў	VERB
120	13	дизбегинен	NOUN
120	14	келип	VERB
120	15	шіқті	VERB
120	16	,	PUNCT
120	17	бул	NOUN
120	18	аппледиң	NOUN
120	19	өзиниң	NOUN
120	20	қупійаліқ	ADJ
120	21	шараларін	NOUN
120	22	күшейтиўине	VERB
120	23	аліп	VERB
120	24	келди	VERB
120	25	.	PUNCT
121	0	көп	DET
121	1	векторлі	ADJ
121	2	,	PUNCT
121	3	полиморфлі	ADJ
121	4	һүжимлер	NOUN
122	0	реңсиз	NOUN
122	1	логотип	NOUN
122	2	2025	NUM
122	3	-	PUNCT
122	4	жілі	NOUN
122	5	9	NUM
122	6	-	PUNCT
122	7	йанварда	NOUN
122	8	джимми	NOUN
122	9	картердің	NOUN
122	10	қайтіс	NOUN
122	11	боліўі	ADP
122	12	һáм	ADJ
122	13	жерлеўи	NOUN
122	14	ушін	ADP
122	15	қайта	ADV
122	16	қолланілді	VERB
122	17	.	PUNCT
123	0	2022	NUM
123	1	-	PUNCT
123	2	жілғі	ADJ
123	3	сўифт	NOUN
123	4	студент	NOUN
123	5	чалленге	PROPN
123	6	жеңимпазларін	NOUN
123	7	сійліқла	VERB
123	8	ў	PUNCT
124	0	теxнологийаліқ	ADJ
124	1	жетилистириўлер	NOUN
125	0	сйомка	NOUN
125	1	барісі	NOUN
126	0	агиле	NOUN
126	1	тестлеў	VERB
127	0	бул	DET
127	1	жерде	NOUN
127	2	олар	PRON
127	3	топті	NOUN
127	4	қолланіў	NOUN
127	5	ушін	ADP
127	6	кеңислик	NOUN
127	7	һáм	ADJ
127	8	ўақітті	NOUN
127	9	пайдаланіп	VERB
127	10	,	PUNCT
127	11	өз	DET
127	12	командасінің	NOUN
127	13	ойін	NOUN
127	14	темпин	NOUN
127	15	басқараді	VERB
127	16	һáм	ADJ
127	17	пүткил	NOUN
127	18	команданің	NOUN
127	19	,	PUNCT
127	20	тек	ADV
127	21	дáрўазаға	PUNCT
127	22	һүжим	NOUN
127	23	емес	AUX
127	24	,	PUNCT
127	25	ал	CCONJ
127	26	барліқ	ADJ
127	27	һáрекетлерин	NOUN
127	28	шөлкемлестиреди	VERB
127	29	.	PUNCT
128	0	лос	NOUN
128	1	-анджелес	NOUN
128	2	қала	NOUN
128	3	кеңеси	NOUN
128	4	басліғі	NOUN
128	5	маркис	NOUN
128	6	xаррис	NOUN
128	7	-	PUNCT
128	8	доусон	NOUN
128	9	қубла	NOUN
128	10	лос	NOUN
128	11	-	PUNCT
128	12	анджелесте	NOUN
128	13	көриниўшиликтиң	VERB
128	14	бир	NOUN
128	15	кварталдан	NOUN
128	16	да	CCONJ
128	17	төмен	ADJ
128	18	түскенин	VERB
128	19	xабарладі	VERB
128	20	һáм	NOUN
128	21	турғінларға	NOUN
128	22	мүмкин	ADJ
128	23	болғанінша	CCONJ
128	24	машина	NOUN
128	25	айдаўдан	NOUN
128	26	бас	NOUN
128	27	тартіўді	VERB
128	28	усініс	NOUN
128	29	етти	VERB
128	30	.	PUNCT
129	0	ноде	ADJ
129	1	.жс	NOUN
129	2	логотиби	NOUN
129	3	орінлаў	NOUN
129	4	орталіғінің	NOUN
129	5	кросс-платформалі	ADJ
129	6	тáбийатін	NOUN
129	7	сүўретлеўши	ADJ
129	8	,	PUNCT
129	9	бир-бирин	ADV
129	10	басіп	VERB
129	11	өтетуғін	VERB
129	12	сізіқларі	NOUN
129	13	бар	ADJ
129	14	жасіл	ADJ
129	15	алті	ADJ
129	16	мүйешликтен	NOUN
129	17	ибарат	NOUN
129	18	.	PUNCT
130	0	2024	NUM
130	1	-	PUNCT
130	2	жілі	ADJ
130	3	феврал	NOUN
130	4	айінда	NOUN
130	5	бард	NOUN
130	6	һáм	NOUN
130	7	дует	NOUN
130	8	аи	NOUN
130	9	,	PUNCT
130	10	гоогледиң	NOUN
130	11	басқа	ADJ
130	12	жасалма	ADJ
130	13	интеллект	NOUN
130	14	өними	ADJ
130	15	,	PUNCT
130	16	андроид	NOUN
130	17	қосімшасінің	NOUN
130	18	иске	NOUN
130	19	түсирилиўи	VERB
130	20	менен	CCONJ
130	21	бир	NUM
130	22	ўақітта	NOUN
130	23	гемини	ADJ
130	24	бренді	NOUN
130	25	астінда	NOUN
130	26	бирлестирилиўи	NOUN
130	27	áмелге	NOUN
130	28	асірілді	VERB
130	29	.	PUNCT
131	0	1930	NUM
131	1	-	PUNCT
131	2	жілларда	NOUN
131	3	далластан	NOUN
131	4	шіғіста	NOUN
131	5	,	PUNCT
131	6	килгор	NOUN
131	7	қасінда	NOUN
131	8	нефт	NOUN
131	9	табілді	VERB
131	10	.	PUNCT
132	0	гоогле+	NOUN
132	1	ке	ADV
132	2	шоліў	VERB
133	0	билим	NOUN
133	1	панелиндеги	NOUN
133	2	мазмун	NOUN
133	3	ўикипедийа	NOUN
133	4	һáм	NOUN
133	5	басқа	ADJ
133	6	да	ADV
133	7	структураланған	ADJ
133	8	мағліўматлар	NOUN
133	9	базаларі	NOUN
133	10	сійақлі	ADJ
133	11	һáр	ADJ
133	12	қійлі	ADJ
133	13	дереклерден	NOUN
133	14	алінаді	VERB
133	15	,	PUNCT
133	16	бул	NOUN
133	17	көрсетилген	VERB
133	18	информаcийанің	NOUN
133	19	дуріс	NOUN
133	20	һáм	NOUN
133	21	контекстке	NOUN
133	22	сáйкес	ADJ
133	23	боліўін	VERB
133	24	тáмийинлейди	VERB
133	25	.	PUNCT
134	0	пайдаланіўшілар	NOUN
134	1	сондай-ақ	ADV
134	2	,	PUNCT
134	3	бөлисилген	ADJ
134	4	албомлардағі	CCONJ
134	5	фото	NOUN
134	6	сүўретлер	NOUN
134	7	менен	CCONJ
134	8	видеоларді	NOUN
134	9	өзлериниң	PRON
134	10	жеке	ADJ
134	11	коллекcийасіна	NOUN
134	12	қосіў	VERB
134	13	ушін	ADP
134	14	сақлай	VERB
134	15	аладі	VERB
134	16	.	PUNCT
134	17	иос	NOUN
134	18	ишиндеги	NOUN
134	19	жергиликли	ADJ
134	20	пһотос	NOUN
134	21	xізметинен	NOUN
134	22	айірмашіліғі	NOUN
134	23	,	PUNCT
134	24	гоогле	NOUN
134	25	пһотос	NOUN
134	26	андроид	NOUN
134	27	һáм	CCONJ
134	28	иос	NOUN
134	29	платформаларі	NOUN
134	30	арасінда	NOUN
134	31	һáм	NOUN
134	32	екеўиниң	NOUN
134	33	ортасінда	NOUN
134	34	толіқ	ADJ
134	35	резолйуcийада	NOUN
134	36	бөлисиўге	VERB
134	37	руқсат	NOUN
134	38	береди	VERB
134	39	.	PUNCT
135	0	айірім	ADJ
135	1	комментаторлар	NOUN
135	2	,	PUNCT
135	3	индустрийанің	NOUN
135	4	өз	DET
135	5	қурілмаларін	NOUN
135	6	жаңаламаўға	VERB
135	7	финансліқ	ADJ
135	8	стимулі	NOUN
135	9	бар	ADJ
135	10	екенин	AUX
135	11	атап	VERB
135	12	өтти	VERB
135	13	,	PUNCT
135	14	себеби	ADV
135	15	бар	ADJ
135	16	қурілмалар	NOUN
135	17	ушін	ADV
135	18	жаңаланіўлардің	NOUN
135	19	болмаўі	VERB
135	20	жаңаларін	NOUN
135	21	сатіп	VERB
135	22	аліўға	VERB
135	23	түртки	ADJ
135	24	боладі	AUX
135	25	[169]	AUX
135	26	,	PUNCT
135	27	бул	NOUN
135	28	қатнас	NOUN
135	29	""""	PUNCT
135	30	мазақ	NOUN
135	31	""""	PUNCT
135	32	деп	VERB
135	33	тáрийипленген	VERB
135	34	[168]	NOUN
135	35	тһе	NOUN
135	36	гуардиан	NOUN
135	37	газетасі	NOUN
135	38	жаңаланіўларді	ADJ
135	39	тарқатіў	VERB
135	40	усілінің	NOUN
135	41	тек	ADV
135	42	өндириўшилер	NOUN
135	43	һáм	NOUN
135	44	операторлар	NOUN
135	45	оні	PRON
135	46	усілай	VERB
135	47	жобаластірғані	VERB
135	48	ушін	NOUN
135	49	қурамаласқанін	VERB
135	50	айіпладі	VERB
135	51	.	PUNCT
135	52	[168]	PUNCT
135	53	2011	NUM
135	54	-	PUNCT
135	55	жілі	NOUN
135	56	гоогле	NOUN
135	57	индустрийа	NOUN
135	58	ўáкиллериниң	NOUN
135	59	бир	NOUN
135	60	қатарі	NOUN
135	61	менен	ADP
135	62	бирге	NOUN
135	63	""""	PUNCT
135	64	андроид	NOUN
135	65	жаңаланіў	NOUN
135	66	"алйансі""н"	NOUN
135	67	жáрийалаў	NOUN
135	68	ушін	ADP
135	69	бирлести	NOUN
135	70	,	PUNCT
135	71	һáрбир	ADJ
135	72	қурілма	NOUN
135	73	ушін	CCONJ
135	74	онің	PROPN
135	75	шіғаріліўінан	NOUN
135	76	кейин	ADP
135	77	18	NUM
135	78	ай	NOUN
135	79	даўамінда	NOUN
135	80	өз	DET
135	81	ўақтінда	NOUN
135	82	жаңаланіўларді	NOUN
135	83	жеткерип	VERB
135	84	бериўге	VERB
135	85	ўáде	NOUN
135	86	берди;	PUNCT
135	87	бирақ	NOUN
135	88	,	PUNCT
135	89	сол	DET
135	90	жáрийалаўдан	NOUN
135	91	кейин	ADP
135	92	бул	NOUN
135	93	алйанс	NOUN
135	94	һаққінда	NOUN
135	95	басқа	ADJ
135	96	рáсмий	NOUN
135	97	мáлимлеме	NOUN
135	98	болмаді	AUX
135	99	.	PUNCT
135	100	[163	NUM
135	101	]	PUNCT
135	102	[170	NUM
135	103	]	PUNCT
135	104	.	PUNCT
136	0	ипһоне	NOUN
136	1	5c	NUM
136	2	-	PUNCT
136	3	бул	PRON
136	4	аппле	NOUN
136	5	инc.	PUNCT
136	6	тáрепинен	NOUN
136	7	жаратілған	VERB
136	8	һáм	NOUN
136	9	сатіўға	VERB
136	10	шіғарілған	VERB
136	11	смартфон	NOUN
136	12	.	PUNCT
137	0	ол	PRON
137	1	шіғінді	ADJ
137	2	да	ADV
137	3	,	PUNCT
137	4	жоғалтпай	VERB
137	5	қісіўді	VERB
137	6	,	PUNCT
137	7	сондай-ақ	SCONJ
137	8	анимаcийані	NOUN
137	9	һáм	NOUN
137	10	алфа-ашіқліқті	ADJ
137	11	қоллап	VERB
137	12	-	PUNCT
137	13	қуўатлайді	VERB
137	14	.	PUNCT
138	0	өз-өзин	ADJ
138	1	сіпатлайтуғін	VERB
138	2	xабарлар	NOUN
138	3	:	PUNCT
138	4	һáрбир	ADJ
138	5	xабар	NOUN
138	6	оні	PRON
138	7	қалай	ADV
138	8	қайта	VERB
138	9	ислеўди	VERB
138	10	тáрийиплеў	NOUN
138	11	ушін	CCONJ
138	12	жеткиликли	NOUN
138	13	информаcийані	NOUN
138	14	өз	DET
138	15	ишине	NOUN
138	16	аладі	VERB
138	17	.	PUNCT
139	0	2012	NUM
139	1	-	PUNCT
139	2	жілдің	NOUN
139	3	ийун	NOUN
139	4	айінда	NOUN
139	5	инстаграм	NOUN
139	6	қосімша	NOUN
139	7	ишинде	NOUN
139	8	атақлі	ADJ
139	9	сүўретлерди	NOUN
139	10	,	PUNCT
139	11	жақін	ADJ
139	12	жерде	NOUN
139	13	түсирилген	VERB
139	14	сүўретлерди	NOUN
139	15	һáм	ADJ
139	16	излеўди	NOUN
139	17	көрсететуғін	VERB
139	18	""""	PUNCT
139	19	изертлеў	NOUN
139	20	""""	PUNCT
139	21	бетин	NOUN
139	22	енгизди	VERB
139	23	[154]	PUNCT
139	24	.	PUNCT
140	0	биринши	ADJ
140	1	áўлад	NOUN
140	2	ипод	NOUN
140	3	тоуч-та	NOUN
140	4	интеграcийаланған	VERB
140	5	динамик	NOUN
140	6	жоқ	ADJ
140	7	,	PUNCT
140	8	ал	CCONJ
140	9	төртинши	ADJ
140	10	áўладқа	NOUN
140	11	шекемги	ADP
140	12	барліқ	ADJ
140	13	ипод	NOUN
140	14	тоуч-ларда	NOUN
140	15	микрофон	NOUN
140	16	,	PUNCT
140	17	камера	NOUN
140	18	һáм	NOUN
140	19	жақтіландіріўші	ADJ
140	20	жоқ	ADJ
140	21	.	PUNCT
141	0	типик	NOUN
141	1	клавиатура	NOUN
141	2	форматларі	NOUN
141	3	арасіндағі	NOUN
141	4	өлшем	NOUN
141	5	салістірмасі	NOUN
142	0	пиxел-диң	NOUN
142	1	"""оффлайн"	ADJ
142	2	қурілмаларді	NOUN
142	3	табіў	VERB
142	4	""""	PUNCT
142	5	параметри	NOUN
142	6	""""	PUNCT
142	7	тек	ADV
142	8	жоқарі	ADJ
142	9	трафикли	NOUN
142	10	аймақларда	NOUN
142	11	тармақ	NOUN
142	12	пенен	VERB
142	13	""""	PUNCT
142	14	йамаса	VERB
142	15	""""	PUNCT
142	16	барліқ	ADJ
142	17	аймақларда	NOUN
142	18	тармақ	NOUN
142	19	пенен	NOUN
142	20	""""	PUNCT
142	21	деп	VERB
142	22	орнатіліўі	VERB
142	23	керек	ADJ
142	24	.	PUNCT
143	0	деталларді	NOUN
143	1	еслеп	VERB
143	2	қаліў	VERB
143	3	орніна	NOUN
143	4	,	PUNCT
143	5	адамлардің	NOUN
143	6	91	NUM
143	7	проcенти	NOUN
143	8	интернеттен	NOUN
143	9	,	PUNCT
143	10	ал	CCONJ
143	11	44	NUM
143	12	проcенти	NOUN
143	13	смартфонларінан	NOUN
143	14	пайдаланді	VERB
143	15	.	PUNCT
144	0	усі	ADJ
144	1	патентлерге	NOUN
144	2	муўапіқ	ADJ
144	3	,	PUNCT
144	4	сайт	NOUN
144	5	силтемелери	NOUN
144	6	пайдаланіўші	ADJ
144	7	минез-қулқінан	ADJ
144	8	,	PUNCT
144	9	атап	X
144	10	айтқанда	VERB
144	11	,	PUNCT
144	12	бетке	NOUN
144	13	кириў	VERB
144	14	санінан	NOUN
144	15	,	PUNCT
144	16	бетте	NOUN
144	17	өткерилген	VERB
144	18	ўақіт	NOUN
144	19	муғдарінан	NOUN
144	20	һáм	ADJ
144	21	беттиң	NOUN
144	22	мазмунінің	NOUN
144	23	өзинен	NOUN
144	24	-	PUNCT
144	25	бетте	NOUN
144	26	коммерcийаліқ	ADJ
144	27	операcийалар	NOUN
144	28	бар	ADJ
144	29	йаки	NOUN
144	30	жоқ	ADJ
144	31	екенинен	PUNCT
144	32	келип	VERB
144	33	шіғаді	VERB
144	34	.	PUNCT
145	0	місалі	NOUN
145	1	,	PUNCT
145	2	бир	NOUN
145	3	неше	NUM
145	4	имаратлар	NOUN
145	5	""""	PUNCT
145	6	бас	NOUN
145	7	көше	NOUN
145	8	32	NUM
145	9	""""	PUNCT
145	10	деген	VERB
145	11	бирдей	NOUN
145	12	адресте	NOUN
145	13	,	PUNCT
145	14	бирақ	NOUN
145	15	һáр	ADJ
145	16	түрли	ADJ
145	17	қалаларда	NOUN
145	18	боліўі	AUX
145	19	мүмкин	ADJ
145	20	,	PUNCT
145	21	бул	DET
145	22	һáр	ADJ
145	23	түрли	ADJ
145	24	қалалардің	NOUN
145	25	,	PUNCT
145	26	бир-бирине	NOUN
145	27	уқсас	NOUN
145	28	дүзилген	VERB
145	29	болса	AUX
145	30	да	ADV
145	31	,	PUNCT
145	32	һáр	ADJ
145	33	қійлі	CCONJ
145	34	көше	NOUN
145	35	адреслери	NOUN
145	36	кеңисликлерине	NOUN
145	37	ийе	ADJ
145	38	екенин	AUX
145	39	көрсетеди	VERB
145	40	.	PUNCT
146	0	бул	NOUN
146	1	системані	NOUN
146	2	сінақтан	NOUN
146	3	өткизип	VERB
146	4	атірған	VERB
146	5	компанийалар	NOUN
146	6	қатарінда	NOUN
146	7	бйтеданcе	CCONJ
146	8	һáм	DET
146	9	тенcент	NOUN
146	10	бар	ADJ
146	11	деп	VERB
146	12	xабарланді	VERB
146	13	.	PUNCT
147	0	(	PUNCT
147	1	и.й.	NOUN
147	2	)	PUNCT
148	0	өрт	NOUN
148	1	өшириў	VERB
148	2	ушін	CCONJ
148	3	запаслар	NOUN
148	4	""""	PUNCT
148	5	24	NUM
148	6	сааттан	NOUN
148	7	кем	ADJ
148	8	ўақіт	NOUN
148	9	ишинде	NOUN
148	10	үш	NUM
148	11	мáрте	NOUN
148	12	босатілді	VERB
148	13	""""	PUNCT
148	14	.	PUNCT
149	0	2022	NUM
149	1	-	PUNCT
149	2	жілдің	NUM
149	3	апрел	NOUN
149	4	айінда	NOUN
149	5	лопес	NOUN
149	6	биринши	ADJ
149	7	усіністан	NOUN
149	8	кейин	ADP
149	9	20	NUM
149	10	жіл	NOUN
149	11	өткеннен	VERB
149	12	соң	ADP
149	13	аффлек	NOUN
149	14	пенен	PRON
149	15	екинши	NOUN
149	16	некелерин	NOUN
149	17	жáрийаладі	VERB
149	18	[229]	PUNCT
149	19	.	PUNCT
150	0	ағімға	NOUN
150	1	тийкарланған	VERB
150	2	программаластіріў	NOUN
150	3	1970	NUM
150	4	-	PUNCT
150	5	жіллардің	NOUN
150	6	басінда	NOUN
150	7	ж.	NOUN
150	8	пол	NOUN
150	9	моррисон	NOUN
150	10	тáрепинен	NOUN
150	11	ойлап	VERB
150	12	табілған	VERB
150	13	һáм	PRON
150	14	дáслеп	NOUN
150	15	канада	NOUN
150	16	банки	NOUN
150	17	ушін	ADP
150	18	программаліқ	ADJ
150	19	тáмийнатта	NOUN
150	20	áмелге	PRON
150	21	асірілған	VERB
150	22	.	PUNCT
151	0	гоогле	NOUN
151	1	дің	NOUN
151	2	флоc	NOUN
151	3	орніна	NOUN
151	4	усінған	VERB
151	5	топиcс	NOUN
151	6	апи	NOUN
151	7	деп	VERB
151	8	аталған	VERB
151	9	жойбарі	NOUN
151	10	да	ADV
151	11	һáр	ADJ
151	12	қійлі	ADJ
151	13	топарлар	NOUN
151	14	тáрепинен	ADP
151	15	уқсас	ADJ
151	16	сінға	ADP
151	17	ушіраді	VERB
151	18	.	PUNCT
152	0	онда	PRON
152	1	виртуал	NOUN
152	2	реалліқ	ADJ
152	3	һáм	ADJ
152	4	толіқтірілған	VERB
152	5	реалліқ	ADJ
152	6	қосімшаларінда	NOUN
152	7	пайдаланіў	ADJ
152	8	ушін	CCONJ
152	9	міңлаған	VERB
152	10	3д	DET
152	11	обектлеринен	NOUN
152	12	ибарат	NOUN
152	13	бийпул	ADJ
152	14	китапxана	NOUN
152	15	бар	ADJ
152	16	еди	PART
152	17	.	PUNCT
153	0	дáслепки	NOUN
153	1	ипһоне	NOUN
153	2	өзиниң	NOUN
153	3	өндирилиўи	VERB
153	4	тоқтатілғанға	NOUN
153	5	шекем	ADJ
153	6	операcийаліқ	ADJ
153	7	системанің	NOUN
153	8	үш	NUM
153	9	тийкарғі	NOUN
153	10	версийасін	NOUN
153	11	қолладі	VERB
153	12	:	PUNCT
153	13	ипһоне	PROPN
153	14	ос	NOUN
153	15	1	NUM
153	16	,	PUNCT
153	17	2	NUM
153	18	һáм	NUM
153	19	3.	PUNCT
153	20	дáслепки	NOUN
153	21	ипһоне	NOUN
153	22	алған	VERB
153	23	соңғі	ADV
153	24	жаңаланіў	NOUN
153	25	ипһоне	NOUN
153	26	ос	PRON
153	27	3.1.3	NUM
153	28	болді	VERB
153	29	,	PUNCT
153	30	себеби	ADV
153	31	ипһоне	NOUN
153	32	ос	PRON
153	33	3.2	NUM
153	34	ипад	NOUN
153	35	ушін	CCONJ
153	36	арналған	VERB
153	37	еди	PART
153	38	.	PUNCT
154	0	економикаліқ	ADJ
154	1	теорийа	NOUN
154	2	тийкарінан	NOUN
154	3	сийрек	ADJ
154	4	ресурсларді	NOUN
154	5	тутініўға	VERB
154	6	итибар	ADJ
154	7	қаратқанліқтан	VERB
154	8	,	PUNCT
154	9	ашіқ	ADJ
154	10	кодлі	ADJ
154	11	программаліқ	ADJ
154	12	тáмийнат	NOUN
154	13	динамикасін	NOUN
154	14	түсиниў	VERB
154	15	қійін	ADJ
154	16	боліўі	VERB
154	17	мүмкин	ADJ
154	18	.	PUNCT
155	0	буған	NOUN
155	1	тек	ADV
155	2	миcрософт	NOUN
155	3	ўиндоўс	NOUN
155	4	ушін	CCONJ
155	5	жазілған	VERB
155	6	программаліқ	ADJ
155	7	тáмийнат	NOUN
155	8	,	PUNCT
155	9	йамаса	CCONJ
155	10	жава	NOUN
155	11	ашіқ	ADJ
155	12	кодлі	ADJ
155	13	программаліқ	ADJ
155	14	тáмийнат	NOUN
155	15	болмастан	ADV
155	16	алдін	ADJ
155	17	тек	CCONJ
155	18	онің	PRON
155	19	үстинде	NOUN
155	20	ғана	ADV
155	21	ислей	VERB
155	22	алатуғін	VERB
155	23	программаліқ	ADJ
155	24	тáмийнат	NOUN
155	25	киреди	VERB
155	26	.	PUNCT
156	0	һáрбир	ADJ
156	1	блок	NOUN
156	2	{	SCONJ
156	3	һáм	NUM
156	4	}	NOUN
156	5	шегаралаўшіларі	NOUN
156	6	менен	PRON
156	7	қоршалған	VERB
156	8	.	PUNCT
157	0	доодлелар	NOUN
157	1	сондай-ақ	SCONJ
157	2	гоогледағі	NOUN
157	3	áһмийетли	ADJ
157	4	ўақійаларді	NOUN
157	5	,	PUNCT
157	6	місалі	NOUN
157	7	,	PUNCT
157	8	компанийанің	PROPN
157	9	өз	DET
157	10	йубилейин	NOUN
157	11	сүўретлеў	NOUN
157	12	ушін	ADP
157	13	да	ADV
157	14	қолланіладі	VERB
157	15	.	PUNCT
158	0	терминатор	NOUN
158	1	филми	NOUN
158	2	роттен	NOUN
158	3	томатоес	NOUN
158	4	сайтінда	NOUN
