Sent_ID	Token	POS_Tag
119	redakciyalanbaytuǵın	VERB
119	hám	CCONJ
119	vizual	NUM
119	reklama	NOUN
119	fermaları	NOUN
119	bolǵan	VERB
119	Wikipedia	PROPN
119	klonlarınıń	NOUN
119	bet	NOUN
119	reytingin	NOUN
119	(	PUNCT
119	pagerank	NOUN
119	)	PUNCT
119	tómenletiwge	VERB
119	járdem	NUM
119	berdi	NOUN
119	.	PUNCT
120	Geyde	NOUN
120	tek	ADJ
120	basqa	ADV
120	mámleketlerde	NOUN
120	ǵana	NUM
120	qoljetimli	NUM
120	Originals	PROPN
120	boladı	VERB
120	;	PUNCT
120	bir	NUM
120	belgili	NUM
120	mısal	NOUN
120	-	PUNCT
120	bul	NUM
120	Ulfuls	NUM
120	toparınıń	NOUN
120	yaponsha	NUM
120	relizi	NOUN
120	,	PUNCT
120	ol	PRON
120	2005	NUM
120	-	PUNCT
120	jıldıń	NUM
120	avgust	NUM
120	ayında	NOUN
120	iTunes	NOUN
120	sol	ADJ
120	mámlekette	NOUN
120	birinshi	NUM
120	ret	NOUN
120	iske	NOUN
120	qosılǵannan	NUM
120	keyingi	NUM
120	dáslepki	NUM
120	tórt	NUM
120	kún	NUM
120	dawamında	NOUN
120	Yaponiyada	NUM
120	eń	NUM
120	kóp	NUM
120	júklep	NUM
120	alınǵan	VERB
120	albom	NOUN
120	boldı	VERB
120	.	PUNCT
121	Funkcional	PROPN
121	logikalıq	PROPN
121	programmalastırıw	VERB
121	-	PUNCT
121	bul	NOUN
121	bir	NUM
121	programmalastırıw	VERB
121	tilinde	NOUN
121	funkcional	NOUN
121	programmalastırıw	VERB
121	hám	CCONJ
121	logikalıq	NOUN
121	programmalastırıw	VERB
121	paradigmalarınıń	NOUN
121	birikpesi	NOUN
121	.	PUNCT
122	Ol	PRON
122	tiykarǵı	NOUN
122	ayırmashılıq	NOUN
122	-	PUNCT
122	bir	NUM
122	termindi	NOUN
122	ekinshisinen	NUM
122	tańlaw	NUM
122	arqalı	NUM
122	basqalarǵa	NUM
122	óz	NUM
122	maqsetlerińiz	NUM
122	haqqında	ADV
122	:	PUNCT
122	rawajlanıw	VERB
122	(	PUNCT
122	ashıq	NOUN
122	kod	NOUN
122	lı	ADP
122	)	PUNCT
122	yamasa	NUM
122	jámiyetlik	NUM
122	poziciya	NUM
122	(	PUNCT
122	biypul	NOUN
122	programmalıq	NOUN
122	támiynat	NOUN
122	)	PUNCT
122	haqqında	NUM
122	bildiriw	VERB
122	múmkinligin	NOUN
122	beretuǵınına	NOUN
122	isenedi	VERB
122	.	PUNCT
123	Biraq	PROPN
123	,	PUNCT
123	ol	PRON
123	1998	PROPN
123	-	PUNCT
123	jılı	NUM
123	jaqında	NUM
123	qaytıs	NUM
123	bolǵan	VERB
123	burınǵı	NUM
123	kúyewi	NUM
123	Sonni	PROPN
123	Bononı	PROPN
123	eslew	PROPN
123	ushın	ADP
123	Sonni	PROPN
123	&	PUNCT
123	Sher	PROPN
123	juldızınıń	NOUN
123	ashılıw	VERB
123	saltanatına	NOUN
123	qatnastı	VERB
123	.	PUNCT
124	Ol	PRON
124	kommerciyalıq	NUM
124	jaqtan	NUM
124	úlken	VERB
124	tabısqa	NUM
124	eristi	NUM
124	,	PUNCT
124	2008	NUM
124	-	PUNCT
124	jıldıń	NUM
124	aqırına	NUM
124	kelip	NUM
124	AQSHta	NUM
124	Motorola	PROPN
124	RAZR	PROPN
124	V3-'ti	NOUN
124	artqa	NUM
124	taslaw	NUM
124	menen	ADP
124	eń	NUM
124	kóp	NUM
124	satılatuǵın	VERB
124	mobil	NUM
124	telefonǵa	NOUN
124	aylandı	VERB
124	.	PUNCT
125	Djeremi	PROPN
125	Sisto	PROPN
125	Uinslet	PROPN
125	hám	CCONJ
125	Roza	PROPN
125	roline	NOUN
125	talaban	NOUN
125	basqa	NOUN
125	úsh	PROPN
125	aktrisa	NUM
125	menen	ADP
125	birge	NUM
125	bir	NUM
125	qatar	NOUN
125	ekran	NOUN
125	sınaqların	NOUN
125	ótkerdi	VERB
125	.	PUNCT
126	Optikalıq	NOUN
126	saqlawda	NOUN
126	,	PUNCT
126	DVD	NOUN
126	-	PUNCT
126	RAM	PROPN
126	termini	NOUN
126	biraz	ADJ
126	atama	NOUN
126	qáteligi	NOUN
126	bolıp	NOUN
126	tabıladı	VERB
126	,	PUNCT
126	sebebi	NOUN
126	ol	PRON
126	tosınnan	NOUN
126	kirisiw	VERB
126	emes	AUX
126	;	PUNCT
126	ol	PRON
126	biraz	ADV
126	ásterek	ADJ
126	bolsa	VERB
126	da	CCONJ
126	,	PUNCT
126	qattı	NUM
126	disk	NOUN
126	diskuterine	NUM
126	uqsap	NOUN
126	háreket	NOUN
126	etedi	VERB
126	.	PUNCT
127	Bul	NUM
127	tarmaqta	NUM
127	ámelge	NOUN
127	asırılǵan	VERB
127	koncepciyalar	NOUN
127	TCP/IP	NOUN
127	arxitekturasında	NOUN
127	bar	NOUN
127	.	PUNCT
128	2015	NOUN
128	-	PUNCT
128	jılı	NOUN
128	iyunda	NOUN
128	qosımsha	PROPN
128	Meksika	PROPN
128	hám	CCONJ
128	Braziliyada	PROPN
128	qoljetimli	ADJ
128	boldı	VERB
128	.	PUNCT
129	Ol	PRON
129	haqıyqattan	NOUN
129	da	CCONJ
129	jaqsı	NOUN
129	hayal	NOUN
129	hám	CCONJ
129	ájayıp	NOUN
129	aktrisa	NOUN
129	edi	AUX
129	.	PUNCT
130	Londonda'ǵı	PROPN
130	jaylasıwı	NOUN
131	Qosımshalardı'ń	PROPN
131	kópshiligi	NOUN
131	obyekt	NUM
131	modelleri	NOUN
131	yamasa	NUM
131	óziniń	NUM
131	funkciyaları	NUM
131	arqalı	NUM
131	operaciyalıq	NUM
131	sistema	NOUN
131	komponentlerine	NOUN
131	kire	NOUN
131	aladı	VERB
131	hám	CCONJ
131	olardı	VERB
131	paydalana	NOUN
131	aladı	VERB
131	.	PUNCT
132	Bul	VERB
132	sheklewlerdi'ń	NOUN
132	ayırımların	NOUN
132	jeńip	NUM
132	ótiwdiń	NUM
132	bir	NUM
132	usılı	NOUN
132	sıpatında	NOUN
132	,	PUNCT
132	UML	NUM
132	bar	NOUN
132	bolǵan	VERB
132	ASTlerdi'ń	NOUN
132	múmkin	NUM
132	bolǵan	VERB
132	miyrasxorı	NOUN
132	retinde	NOUN
132	kórsetilgen	VERB
132	.	PUNCT
133	Mısalı	NOUN
133	,	PUNCT
133	Makefile	PROPN
133	-	PUNCT
133	lar	NOUN
133	ǵárezliliklerdi	NUM
133	deklarativ	NUM
133	usılda	NUM
133	kórsetedi	VERB
133	,	PUNCT
133	biraq	NUM
133	sonday	NOUN
133	-	PUNCT
133	aq	NUM
133	orınlanıwı	NUM
133	kerek	ADJ
133	bolǵan	VERB
133	háreketlerdi'ń	NOUN
133	imperativ	NUM
133	dizimin	NUM
133	de	CCONJ
133	óz	NUM
133	ishine	NOUN
133	aladı	VERB
133	.	PUNCT
134	Mısalı	NOUN
134	,	PUNCT
134	ISO	PROPN
134	standartı	NOUN
134	,	PUNCT
134	ISO	PROPN
134	15926	NOUN
134	-	PUNCT
134	Sanaat	NOUN
134	avtomatlastırıw	VERB
134	sistemaları	NOUN
134	hám	CCONJ
134	integraciya	NOUN
134	-	PUNCT
134	dáslepki	NUM
134	versiyasınan	NUM
134	kúsh	NOUN
134	li	ADP
134	tásir	NOUN
134	alǵan	VERB
134	.	PUNCT
135	Informaciya	PROPN
135	bilimniń	NOUN
135	ózi	NOUN
135	emes	AUX
135	,	PUNCT
135	túsindiriw	VERB
135	arqalı	NOUN
135	sáwlelendiriwden	VERB
135	payda	NOUN
135	bolıwı	NOUN
135	múmkin	NOUN
135	mánis	NOUN
135	.	PUNCT
136	Xızmet	NOUN
136	klienttiń	NUM
136	kredit	NOUN
136	yamasa	NUM
136	debet	NUM
136	kartasınıń	NUM
136	tiykarǵı	NOUN
136	esap	NOUN
136	nomerin	NOUN
136	(	PUNCT
136	FPAN	NOUN
136	)	PUNCT
136	tokenlestirilgen	ADJ
136	Qurılma	NOUN
136	Tiykarǵı	NOUN
136	Esap	PROPN
136	Nomeri	NOUN
136	(	PUNCT
136	DPAN	NOUN
136	)	PUNCT
136	menen	ADP
136	almastırıw	VERB
136	arqalı	NUM
136	klienttiń	NOUN
136	tólem	NOUN
136	informaciyasın	NOUN
136	satıwshıdan	NUM
136	sır	NOUN
136	saqla	NOUN
136	ydı	AUX
136	hám	CCONJ
136	"hár	NUM
136	bir	NUM
136	operaciya	NOUN
136	ushın	ADP
136	jaratılatuǵın	VERB
136	dinamikalıq	NUM
136	qáwipsizlik	NOUN
136	kodın"	NOUN
136	jaratadı	NOUN
136	.	PUNCT
137	Bul	PROPN
137	funkciya	PROPN
137	iPhone	PROPN
137	3G	PROPN
137	,	PUNCT
137	ekinshi	PROPN
137	áwlad	PROPN
137	iPod	PROPN
137	Touch	PROPN
137	,	PUNCT
137	iPhone	PROPN
137	3GS	PROPN
137	hám	CCONJ
137	úshinshi	PROPN
137	áwlad	PROPN
137	iPod	PROPN
137	Touch'te	PROPN
137	aldıńǵı	NUM
137	kamera	NOUN
137	sıyaqlı	NUM
137	zárúr	NUM
137	funkciyalardıń	NUM
137	joqlıǵı	NUM
137	sebep	NOUN
137	li	ADP
137	joq	NOUN
137	edi	AUX
137	.	PUNCT
138	Abdul	PROPN
138	-	PUNCT
138	Jabbardan	PROPN
138	tısqarı	NOUN
138	,	PUNCT
138	filmde	NOUN
138	Djordj	PROPN
138	Lezenbi	PROPN
138	,	PUNCT
138	Xapkido	PROPN
138	ustazı	PROPN
138	Ji	PROPN
138	Xan	PROPN
138	-	PUNCT
138	je	PROPN
138	hám	CCONJ
138	Lidiń	PROPN
138	jáne	PROPN
138	bir	NUM
138	shákirti	NOUN
138	Den	PROPN
138	Inosanto	PROPN
138	da	CCONJ
138	qatnasqan	VERB
138	.	PUNCT
139	IBM	NOUN
139	Research	PROPN
139	tiń	PROPN
139	Watson	PROPN
139	i	NOUN
139	strukturalanbaǵan	VERB
139	maǵlıwmatlardı	NUM
139	analizlew	NOUN
139	ushın	ADP
139	UIMA'nı	NOUN
139	paydalanadı	VERB
139	.	PUNCT
140	Paydalanıwshılar	NOUN
140	tárepinen	NUM
140	jaratılǵan	VERB
140	tipler	NOUN
140	ornatılǵan	VERB
140	tipler	NOUN
140	sıyaqlı	NUM
140	birdey	NUM
140	qollap	NOUN
140	-	PUNCT
140	quwatlawǵa	NUM
140	hám	CCONJ
140	ónimlilikke	NOUN
140	iye	NOUN
140	bolıwı	NUM
140	kerek	ADJ
140	.	PUNCT
141	Evropa	PROPN
141	bunday	NOUN
141	shaǵımlarǵa	NUM
141	TQI	NOUN
141	-	PUNCT
141	dı	AUX
141	nızam	NOUN
141	lı	ADP
141	qadaǵalaw	NUM
141	astına	NOUN
141	alıw	VERB
141	arqalı	ADJ
141	juwap	NUM
141	berdi	VERB
141	,	PUNCT
141	bul	VERB
141	ashıq	NUM
141	kod	NOUN
141	lı	ADP
141	programmalıq	NUM
141	támiynat	NUM
141	qollap	NUM
141	-	PUNCT
141	quwatlawshıları	NUM
141	ushın	ADP
141	jeńis	NOUN
141	boldı	VERB
141	.	PUNCT
142	Sonday	PROPN
142	-	PUNCT
142	aq	PROPN
142	,	PUNCT
142	qaraqalpaq	PROPN
142	jazıwında	NUM
142	orfografiyalıq	NOUN
142	jaqtan	NOUN
142	salı	NOUN
142	,	PUNCT
142	samal	NOUN
142	,	PUNCT
142	salǵam	NOUN
142	,	PUNCT
142	naǵıs	NOUN
142	,	PUNCT
142	ǵaz	NOUN
142	,	PUNCT
142	ǵarǵa	NOUN
142	,	PUNCT
142	ǵarrı	NOUN
142	,	PUNCT
142	Xalqabad	NOUN
142	túrinde	NOUN
142	jazılǵanı	NOUN
142	durıs	NOUN
142	.	PUNCT
143	Gúmanlanıwshı	NOUN
143	Gollivud	PROPN
143	hám	CCONJ
143	Vayn	PROPN
143	jobasında	NOUN
143	islegen	VERB
143	qurılıs	NOUN
143	jumısshısı	NOUN
143	bolıp	VERB
143	shıqtı	NOUN
143	.	PUNCT
144	Bir	NUM
144	modul	ADJ
144	kólemindegi	NUM
144	maǵlıwmatlar	NOUN
144	yamasa	ADJ
144	proceduralar	NOUN
144	global	ADJ
144	gilt	NUM
144	sózin	NOUN
144	paydalanıw	VERB
144	arqalı	ADJ
144	sońǵı	NUM
144	qosımsha	NUM
144	ushın	ADP
144	global	ADJ
144	etiliwi	NOUN
144	múmkin	NOUN
144	.	PUNCT
145	Haqıyqatında	NOUN
145	,	PUNCT
145	ol	PRON
145	eki	NOUN
145	shinadan	NUM
145	ibarat	NOUN
145	(	PUNCT
145	diagrammada	NOUN
145	kórsetilmegen	VERB
145	)	PUNCT
145	:	PUNCT
145	adres	NOUN
145	shinası	NOUN
145	hám	CCONJ
145	maǵlıwmat	NOUN
145	shinası	NOUN
145	.	PUNCT
146	Esabatta	PROPN
146	sudlar	NOUN
146	olardı'ń	NOUN
146	ádil	NUM
146	paydalanıw	VERB
146	punkti	NUM
146	astında	NOUN
146	qorǵalǵanı	NUM
146	sebep	NOUN
146	li	ADP
146	avtorlıq	NOUN
146	huqıq	NUM
146	nızamların	NOUN
146	buzbaǵanın	NUM
146	ayttı	VERB
146	[	PUNCT
146	101]	NUM
146	.	PUNCT
147	Scopus	PROPN
147	CAS	PROPN
147	nomeri	ADJ
147	hám	CCONJ
147	ximiyalıq	NUM
147	at	NOUN
147	penen	ADJ
147	ximiyalıq	NOUN
147	izlew	PROPN
147	múmkinshiligin	NOUN
147	beredi	NOUN
147	,	PUNCT
147	al	VERB
147	WoS	PROPN
147	bul	NOUN
147	qásiyetlerge	NOUN
147	iye	NOUN
147	emes	AUX
147	.	PUNCT
148	Protokol	NOUN
148	qatlamları	NOUN
148	hám	CCONJ
148	qosımsha	PROPN
148	temalar	NOUN
149	9to5Mac	NOUN
149	2007	PROPN
149	-	PUNCT
149	jılı	NUM
149	Set	PROPN
149	Vayntraub	PROPN
149	tárepinen	NUM
149	dáslep	NUM
149	kárxanalarda'ǵı	NOUN
149	Mac-	PROPN
149	larǵa	ADP
149	baǵdarlanǵan	VERB
149	Apple	PROPN
149	jańalıqlar	NUM
149	veb	PROPN
149	-	PUNCT
149	saytı	NOUN
149	retinde	NOUN
149	shólkemlestirilgen	VERB
149	.	PUNCT
150	Universal	PROPN
150	ónimlerine	NOUN
150	brend	NUM
150	beriw	VERB
150	kinoteatr	NOUN
150	iyeleri	NOUN
150	hám	CCONJ
150	tamashagóy	PROPN
150	ushın	ADP
150	tez	NOUN
150	málimleme	NOUN
150	beriwshi	NUM
150	qollanba	NOUN
150	boldı	VERB
150	.	PUNCT
151	Urıs	NUM
151	shókkishleri	NOUN
151	kóbinese	PROPN
151	vertikal	ADJ
151	emes	AUX
151	tegisliklerde	NOUN
151	qollanıladı	VERB
151	,	PUNCT
151	energiyanıń	NUM
151	úlken	VERB
151	bólegi	NUM
151	ayaqlar	NUM
151	hám	CCONJ
151	jambastan	NUM
151	keledi	NUM
151	,	PUNCT
151	oǵan	VERB
151	ásirese	NUM
151	qozǵalıstaǵı	NUM
151	baǵıtlarǵa	NUM
151	qarsı	NOUN
151	sekiriw	VERB
151	qozǵalısı	NUM
151	da	CCONJ
151	kiredi	VERB
151	.	PUNCT
152	Bul	VERB
152	veb	NOUN
152	-	PUNCT
152	serverdi'ń	NOUN
152	ótkeriw	VERB
152	qabiletin	NOUN
152	hám	CCONJ
152	qayta	NUM
152	islew	NOUN
152	talapların	NOUN
152	azaytadı	NOUN
152	hám	CCONJ
152	veb	NOUN
152	-	PUNCT
152	paydalanıwshılar	NOUN
152	ushın	ADP
152	juwap	NUM
152	beriw	VERB
152	tezligin	NOUN
152	jaqsılawǵa	NOUN
152	járdem	NOUN
152	beredi	NOUN
152	.	PUNCT
153	Biznes	PROPN
153	qaǵıydaları	NOUN
153	-	PUNCT
153	bul	NOUN
153	biznes	NUM
153	siyasatınıń	NOUN
153	rásmiy	PROPN
153	kórinisleri	NOUN
153	.	PUNCT
154	Ol	PRON
154	bunı	PRON
154	1985	PROPN
154	-	PUNCT
154	jılı	NOUN
154	isledi	VERB
154	,	PUNCT
154	al	VERB
154	1986	PROPN
154	-	PUNCT
154	jılı	NOUN
154	jańa	NOUN
154	Fox	PROPN
154	Broadcasting	PROPN
154	Company	PROPN
154	efirge	NOUN
154	shıqtı	NOUN
154	.	PUNCT
155	bala	NOUN
155	akkauntı	NUM
155	dep	NOUN
155	klassifikaciyalanǵan	ADJ
155	bolsa	VERB
155	(	PUNCT
155	mısalı	NOUN
155	,	PUNCT
155	paydalanıwshınıń	NOUN
155	esaplanǵan	VERB
155	jası	NOUN
155	18	NUM
155	jastan	NOUN
155	kishi	NOUN
155	bolsa	NOUN
155	)	PUNCT
155	,	PUNCT
155	yamasa	NOUN
156	Programma	NOUN
156	úlken	ADV
156	bolǵan	VERB
156	sayın	ADJ
156	,	PUNCT
156	kútiw	VERB
156	waqtı	NOUN
156	uzaq	NOUN
156	boladı	VERB
156	.	PUNCT
157	Tórt	PROPN
157	jasında	NOUN
157	ol	PRON
157	jergilikli	NUM
157	Grando	PROPN
157	li	ADP
157	klubına	NOUN
157	qosıldı	VERB
157	,	PUNCT
157	onda	NUM
157	ákesi	NUM
157	onıń	NUM
157	treneri	NUM
157	boldı	VERB
157	,	PUNCT
157	biraq	NUM
157	oyınshı	NUM
157	retinde	NOUN
157	onıń	NUM
157	eń	NUM
157	birinshi	NUM
157	tásiri	NOUN
157	anası	NOUN
157	jaǵınan	NUM
157	Seliyadan	PROPN
157	(	PUNCT
157	ájesi	NOUN
157	)	PUNCT
157	keldi	NOUN
157	,	PUNCT
157	ol	PRON
157	onı	NOUN
157	shınıǵıwlar	VERB
157	hám	CCONJ
157	oyınlarǵa	NOUN
157	alıp	VERB
157	baratuǵın	VERB
157	edi	AUX
157	.	PUNCT
158	Apple	PROPN
158	I	NOUN
158	-	PUNCT
158	bul	NOUN
158	Apple	ADJ
158	kompaniyasınıń	NUM
158	dáslepki	NOUN
158	ónimi	NUM
158	bolıp	NOUN
158	,	PUNCT
158	Voznyak	PROPN
158	tárepinen	NOUN
158	islep	NUM
158	shıǵarılǵan	VERB
158	hám	CCONJ
158	zárúr	NOUN
158	klaviatura	PROPN
158	,	PUNCT
158	monitor	NOUN
158	,	PUNCT
158	quwat	NOUN
158	blogı	NOUN
158	hám	CCONJ
158	qosımsha	NOUN
158	korpussız	NUM
158	jıynalǵan	VERB
158	sxema	NOUN
158	taxtası	NOUN
158	túrinde	NOUN
158	satılǵan	ADJ
158	.	PUNCT
159	Grafinya	PROPN
159	Kal	PROPN
159	hám	CCONJ
159	De	CCONJ
159	Uitt	PROPN
159	Bukaterler	PROPN
159	menen	ADP
159	doslıq	NOUN
159	qatnasta	NOUN
159	ekeni	NOUN
159	kórsetiledi	VERB
159	.	PUNCT
160	Kóp	PROPN
160	jıllıq	ADJ
160	boljawlar	ADJ
160	hám	CCONJ
160	bir	NUM
160	neshe	NUM
160	márte	NOUN
160	"aǵıwlar"	NUM
160	haqqında'ǵı	NOUN
160	gáp	PROPN
160	-	PUNCT
160	sózlerden	NUM
160	soń	NOUN
160	,	PUNCT
160	Apple	PROPN
160	2010	NUM
160	-	PUNCT
160	jıldı'ń	NOUN
160	27	NUM
160	-	PUNCT
160	yanvarında	NUM
160	iPad	NUM
160	dep	NOUN
160	atalatuǵın	VERB
160	úlken	VERB
160	ekranlı	NUM
160	,	PUNCT
160	planshetke	NUM
160	uqsas	NUM
160	media	NOUN
160	qurılmanı	NOUN
160	kópshilikke	NUM
160	usındı	VERB
160	.	PUNCT
160	iPad	NOUN
160	iPhone	NOUN
160	menen	ADP
160	birdey	ADV
160	sensorlı	ADJ
160	operaciyalıq	NOUN
160	sistemanı	NOUN
160	paydalandı	VERB
160	hám	CCONJ
160	barlıq	NOUN
160	iPhone	NOUN
160	qosımshaları	NOUN
160	iPad	NOUN
160	penen	NOUN
160	úylesim	NOUN
160	li	ADP
160	boldı	VERB
160	.	PUNCT
161	Monopoliyanı	NOUN
161	toqtatıw	VERB
161	ushın	ADP
161	nızam	NOUN
161	lı	ADP
161	háreketler	NOUN
161	haqqında	ADV
161	eskertiwlerden	NOUN
161	keyin	NOUN
161	,	PUNCT
161	kelisim	NUM
161	2007	NOUN
161	-	PUNCT
161	jılı	NUM
161	tamamlanǵanda	NUM
161	alternativ	NUM
161	struktura	NOUN
161	ornatılatuǵını	NOUN
161	haqqında	NUM
161	málimleme	NOUN
161	berildi	VERB
161	.	PUNCT
162	Eń	INTJ
162	úlken	VERB
162	til	ADJ
162	modellerin	NOUN
162	oqıtıw	VERB
162	ushın	ADP
162	tábiyiy	NUM
162	qoljetimlilikten	NOUN
162	góre	NUM
162	kóbirek	NUM
162	til	NUM
162	maǵlıwmatları	NUM
162	kerek	ADJ
162	bolıwı	NUM
162	múmkin	NUM
162	yamasa	VERB
162	tábiyiy	NUM
162	túrde	NUM
162	payda	NOUN
162	bolatuǵın	VERB
162	maǵlıwmatlardı'ń	NOUN
162	sapası	NOUN
162	jetkiliksiz	ADJ
162	bolıwı	NOUN
162	múmkin	NOUN
162	.	PUNCT
163	Aldınǵı	NUM
163	konstrukciyalarda	NUM
163	tikkeley	NUM
163	yadqa	NUM
163	kiriw	VERB
163	arqalı	NUM
163	toltırılatuǵın	VERB
163	bloknot	NUM
163	yadı	NUM
163	qollanılǵan	VERB
163	,	PUNCT
163	biraq	NUM
163	Qualcomm	PROPN
163	Hexagon	PROPN
163	sıyaqlı	NUM
163	zamanagóy	NUM
163	DSPler	NOUN
163	kóbinshe	NUM
163	Oraylıq	NUM
163	processorǵa	NUM
163	uqsas	NUM
163	keshler	NUM
163	toplamın	NOUN
163	óz	NUM
163	ishine	NOUN
163	aladı	VERB
163	(	PUNCT
163	mısalı	NOUN
163	,	PUNCT
163	ulıwma	NOUN
163	L2	NOUN
163	,	PUNCT
163	bólingen	PROPN
163	L1	NOUN
163	I	NOUN
163	-	PUNCT
163	keshi	NOUN
163	hám	CCONJ
163	D	NOUN
163	-	PUNCT
163	keshi	NOUN
163	bar	NOUN
163	Ózgerilgen	PROPN
163	Garvard	PROPN
163	arxitekturası	NOUN
163	)	PUNCT
163	.	PUNCT
164	YouTubetıń	PROPN
164	dáslepki	NOUN
164	bas	NOUN
164	keńsesi	NOUN
164	Kaliforniyada'ǵı	PROPN
164	San	PROPN
164	-	PUNCT
164	Mateoda	PROPN
164	picca	NOUN
164	dúkanı	NOUN
164	hám	CCONJ
164	yapon	NOUN
164	restoranınıń	NOUN
164	ústinde	NOUN
164	jaylasqan	VERB
164	edi	AUX
164	.	PUNCT
165	Kompyuter	PROPN
165	apparatlıq	NUM
165	támiynatı	NOUN
165	oraylıq	NUM
165	processor	NOUN
165	blogı	NOUN
165	,	PUNCT
165	yad	NOUN
165	hám	CCONJ
165	kirgiziw/shıǵarıw	VERB
165	menen	ADP
165	birge	NUM
165	,	PUNCT
165	kompyuterdi'ń	NOUN
165	fizikalıq	NUM
165	bóleklerin	NUM
165	óz	NUM
165	ishine	NOUN
165	aladı	VERB
165	.	PUNCT
166	Cifrlı	NUM
166	saqlawdı'ń	NOUN
166	tiykarǵı	NUM
166	birligi	NUM
166	-	PUNCT
166	bit	NOUN
166	bolıp	VERB
166	,	PUNCT
166	ol	PRON
166	jalǵız	NUM
166	0	NUM
166	yamasa	VERB
166	1	NUM
166	di	AUX
166	saqla	NOUN
166	ydı	AUX
166	.	PUNCT
167	Sol	ADJ
167	sıyaqlı	ADJ
167	,	PUNCT
167	aviaciyada'ǵı	NOUN
167	apatlar	NOUN
167	óndiriwshilerdi'ń	NOUN
167	standart	ADJ
167	emes	AUX
167	ushıw	VERB
167	ásbapların	ADJ
167	yamasa	NUM
167	drosselli	NUM
167	kvadrant	NUM
167	jaylasıwların	NOUN
167	qollanıw	VERB
167	haqqında'ǵı	NOUN
167	sheshimlerinen	NUM
167	kelip	VERB
167	shıqqan	VERB
167	:	PUNCT
167	jańa	NUM
167	dizaynlar	NOUN
167	tiykarǵı	NUM
167	adam	NOUN
167	-	PUNCT
167	mashina	NUM
167	óz	NUM
167	-	PUNCT
167	ara	NUM
167	tásirinde	NOUN
167	joqarı	NUM
167	bolıwı	NOUN
167	usınılsa	VERB
167	da	CCONJ
167	,	PUNCT
167	ushıwshılar	NOUN
167	álleqashan	PROPN
167	"	PUNCT
167	standart"	NUM
167	jaylasıwdı	VERB
167	ózlestirip	VERB
167	alǵan	VERB
167	edi	AUX
167	.	PUNCT
168	Saat	NOUN
168	tili	ADJ
168	boyınsha	NOUN
168	joqarı	NOUN
168	oń	NUM
168	jaqtan	NOUN
168	baslap	NOUN
168	:	PUNCT
168	Kliff	PROPN
168	Barns	PROPN
168	,	PUNCT
168	Pamela	PROPN
168	Barns	PROPN
168	Yuing	PROPN
168	,	PUNCT
168	Rebekka	PROPN
168	Barns	PROPN
168	Ventvort	PROPN
168	hám	CCONJ
168	Ketrin	PROPN
168	Ventvort	PROPN
168	.	PUNCT
169	-'tı	PUNCT
169	,	PUNCT
169	-'ti	PUNCT
170	"	PUNCT
170	Korporativ	ADJ
170	xızmet	NOUN
170	shinası"	NOUN
170	terminin	NOUN
170	birinshi	NUM
170	ret	NOUN
170	járiyalanǵan	VERB
170	qollanılıwı	NOUN
170	2002	NOUN
170	-	PUNCT
170	jılǵı	NOUN
170	Gartner	PROPN
170	Group	PROPN
170	-	PUNCT
170	tan	PROPN
170	Roy	PROPN
170	V	PROPN
170	.	PUNCT
170	Shultege	PROPN
170	hám	CCONJ
170	Devid	PROPN
170	Chappelldi'ń	PROPN
170	"	PUNCT
170	Korporativ	NOUN
170	xızmet	NOUN
170	shinası"	NOUN
170	kitabına	NOUN
170	tiyis	NOUN
170	li	ADP
170	.	PUNCT
171	WM	NOUN
171	formaciyası	NOUN
171	,	PUNCT
171	oyınshılardı'ń	NOUN
171	diagrammada'ǵı	NOUN
171	(	PUNCT
171	sxemada'ǵı	NOUN
171	)	PUNCT
171	orınlarınıń	NUM
171	uqsaslıǵına	NUM
171	qarap	NUM
171	atalǵan	VERB
171	,	PUNCT
171	1920	NUM
171	-	PUNCT
171	jıllardıń	NOUN
171	ortasında	ADJ
171	Arsenaldı'ń	NOUN
171	Gerbert	PROPN
171	Chapman	PROPN
171	tárepinen	NUM
171	1925	PROPN
171	-	PUNCT
171	jılǵı	NUM
171	ofsayd	NUM
171	nızamınıń	NUM
171	ózgerisine	NUM
171	qarsı	ADJ
171	dúzilgen	VERB
171	.	PUNCT
172	Aldıńǵı	NOUN
172	antimonopoliyalıq	NUM
172	qararlar	NOUN
172	sebep	NOUN
172	li	ADP
172	film	NOUN
172	islewden	NOUN
172	shetletilgen	VERB
172	ol	PRON
172	1953	NOUN
172	-	PUNCT
172	jıldıń	NUM
172	fevral	NUM
172	ayında	NOUN
172	qıyınshılıqta	ADV
172	bolǵan	VERB
172	ABC	NOUN
172	televidenie	NUM
172	tarmaǵın	ADV
172	satıp	VERB
172	aldı	VERB
172	,	PUNCT
172	onı	NUM
172	dáslep	NUM
172	finanslıq	NUM
172	jaqtan	NUM
172	bekkemlep	NUM
172	,	PUNCT
172	aqıbetinde	NUM
172	1970	NUM
172	-	PUNCT
172	jıllardıń	NOUN
172	ortasında	ADJ
172	milliy	NUM
172	Nilsen	PROPN
172	reytinginde	NOUN
172	birinshi	NUM
172	orınǵa	NUM
172	shıǵardı	NOUN
172	,	PUNCT
172	1985	PROPN
172	-	PUNCT
172	jılı	NOUN
172	Capital	PROPN
172	Cities	PROPN
172	kompaniyasına	NOUN
172	satpastan	NOUN
172	aldın	VERB
172	(	PUNCT
172	Capital	PROPN
